"","Province.Territory","date","S1_Gathering","S1_Flag","S2_Masks.Public","S2_Flag","S3_Schools","S3_Flag","S4_Masks.Schools","S4_Flag","S5_Care.home.visitation","S5_Flag","S6_Dining.and.restaurants","S6_Flag","S7_Non.essential.retail.business","S7_Flag","S8_Non.essential.services","S8_Flag","S9_Cultural.services.and.venues","S9_Flag","S10_Intra.Travel","S10_Flag","S11_Inter.Travel","S11_Flag","S12_Curfew","S12_Flag","stringencyIndex.x","stringencyIndex.y"
"1633","New Brunswick","2021-02-15",5,0,4,1,1,1,3,1,1,1,2,0,1,1,2,0,2,0,0,NA,1,1,0,NA,58.9,58.9393939393939
"1634","New Brunswick","2021-02-16",5,0,4,1,1,1,3,1,1,1,2,0,1,1,2,0,2,0,0,NA,1,1,0,NA,58.9,58.9393939393939
"1635","New Brunswick","2021-02-17",5,0,4,1,1,1,3,1,1,1,2,0,1,1,2,0,2,0,0,NA,1,1,0,NA,58.9,58.9393939393939
"1636","New Brunswick","2021-02-18",5,0,4,1,1,1,3,1,1,1,2,0,1,1,2,0,2,0,0,NA,1,1,0,NA,58.9,58.9393939393939
"1637","New Brunswick","2021-02-19",4,1,4,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,0,NA,1,1,0,NA,51.2,51.2121212121212
"1638","New Brunswick","2021-02-20",4,1,4,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,0,NA,1,1,0,NA,51.2,51.2121212121212
"1639","New Brunswick","2021-02-21",4,1,4,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,0,NA,1,1,0,NA,51.2,51.2121212121212
"1640","New Brunswick","2021-02-22",4,1,4,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,0,NA,1,1,0,NA,51.2,51.2121212121212
"1641","New Brunswick","2021-02-23",4,1,4,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,0,NA,1,1,0,NA,51.2,51.2121212121212
"1642","New Brunswick","2021-02-24",4,1,4,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,0,NA,1,1,0,NA,51.2,51.2121212121212
"1643","New Brunswick","2021-02-25",4,1,4,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,0,NA,56.3,56.3333333333333
"1644","New Brunswick","2021-02-26",4,1,4,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,0,NA,1,1,0,NA,51.2,51.2121212121212
"1645","New Brunswick","2021-02-27",4,1,4,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,0,NA,1,1,0,NA,51.2,51.2121212121212
"1646","New Brunswick","2021-02-28",4,1,4,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,0,NA,1,1,0,NA,51.2,51.2121212121212
"1647","New Brunswick","2021-03-01",4,1,4,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,0,NA,1,1,0,NA,51.2,51.2121212121212
"1648","New Brunswick","2021-03-02",4,1,4,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,0,NA,1,1,0,NA,51.2,51.2121212121212
"1649","New Brunswick","2021-03-03",4,1,4,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,0,NA,1,1,0,NA,51.2,51.2121212121212
"1650","New Brunswick","2021-03-04",4,1,4,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,0,NA,1,1,0,NA,51.2,51.2121212121212
"1651","New Brunswick","2021-03-05",4,1,4,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,0,NA,1,1,0,NA,51.2,51.2121212121212
"1652","New Brunswick","2021-03-06",4,1,4,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,0,NA,1,1,0,NA,51.2,51.2121212121212
"1653","New Brunswick","2021-03-07",4,1,4,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,0,NA,1,1,0,NA,51.2,51.2121212121212
"1654","New Brunswick","2021-03-08",4,1,4,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,0,NA,1,1,0,NA,51.2,51.2121212121212
"1655","New Brunswick","2021-03-09",4,1,4,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,0,NA,1,1,0,NA,51.2,51.2121212121212
"1656","New Brunswick","2021-03-10",4,1,4,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,0,NA,1,1,0,NA,51.2,51.2121212121212
"1657","New Brunswick","2021-03-11",4,1,4,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,0,NA,1,1,0,NA,51.2,51.2121212121212
"1658","New Brunswick","2021-03-12",4,1,4,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,0,NA,1,1,0,NA,51.2,51.2121212121212
"1659","New Brunswick","2021-03-13",4,1,4,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,0,NA,1,1,0,NA,51.2,51.2121212121212
"1660","New Brunswick","2021-03-14",4,1,4,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,0,NA,1,1,0,NA,51.2,51.2121212121212
"1661","New Brunswick","2021-03-15",4,1,4,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,0,NA,1,1,0,NA,51.2,51.2121212121212
"1662","New Brunswick","2021-03-16",4,1,4,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,0,NA,1,1,0,NA,51.2,51.2121212121212
"1663","New Brunswick","2021-03-17",4,1,4,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,0,NA,1,1,0,NA,51.2,51.2121212121212
"1664","New Brunswick","2021-03-18",4,1,4,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,0,NA,1,1,0,NA,51.2,51.2121212121212
"1665","New Brunswick","2021-03-19",4,1,4,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,0,NA,1,1,0,NA,51.2,51.2121212121212
"1666","New Brunswick","2021-03-20",4,1,4,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,0,NA,1,1,0,NA,51.2,51.2121212121212
"1667","New Brunswick","2021-03-21",4,1,4,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,0,NA,1,1,0,NA,51.2,51.2121212121212
"1668","New Brunswick","2021-03-22",4,1,4,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,0,NA,1,1,0,NA,51.2,51.2121212121212
"1669","New Brunswick","2021-03-23",4,1,4,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,0,NA,1,1,0,NA,51.2,51.2121212121212
"1670","New Brunswick","2021-03-24",4,1,4,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,0,NA,1,1,0,NA,51.2,51.2121212121212
"1671","New Brunswick","2021-03-25",5,0,4,1,1,1,3,1,1,1,2,0,1,1,2,0,2,0,0,NA,1,1,0,NA,58.9,58.9393939393939
"1672","New Brunswick","2021-03-26",5,0,4,1,1,1,3,1,1,1,2,0,1,1,2,0,2,0,0,NA,1,1,0,NA,58.9,58.9393939393939
"1673","New Brunswick","2021-03-27",5,0,4,1,1,1,3,1,1,1,2,0,1,1,2,0,2,0,0,NA,1,1,0,NA,58.9,58.9393939393939
"1674","New Brunswick","2021-03-28",5,0,4,1,1,1,3,1,1,1,2,0,1,1,2,0,2,0,0,NA,1,1,0,NA,58.9,58.9393939393939
"1675","New Brunswick","2021-03-29",5,0,4,1,1,1,3,1,1,1,2,0,1,1,2,0,2,0,0,NA,1,1,0,NA,58.9,58.9393939393939
"1676","New Brunswick","2021-03-30",5,0,4,1,1,1,3,1,1,1,2,0,1,1,2,0,2,0,0,NA,1,1,0,NA,58.9,58.9393939393939
"1677","New Brunswick","2021-03-31",5,0,4,1,1,1,3,1,1,1,2,0,1,1,2,0,2,0,0,NA,1,1,0,NA,58.9,58.9393939393939
"1678","New Brunswick","2021-04-01",5,0,4,1,1,1,3,1,1,1,2,0,1,1,2,0,2,0,0,NA,1,1,0,NA,58.9,58.9393939393939
"1679","New Brunswick","2021-04-02",5,0,4,1,1,1,3,1,1,1,2,0,1,1,2,0,2,0,0,NA,1,1,0,NA,58.9,58.9393939393939
"1680","New Brunswick","2021-04-03",5,0,4,1,1,1,3,1,1,1,2,0,1,1,2,0,2,0,0,NA,1,1,0,NA,58.9,58.9393939393939
"1681","New Brunswick","2021-04-04",5,0,4,1,1,1,3,1,1,1,2,0,1,1,2,0,2,0,0,NA,1,1,0,NA,58.9,58.9393939393939
"1682","New Brunswick","2021-04-05",5,0,4,1,1,1,3,1,1,1,2,0,1,1,2,0,2,0,0,NA,1,1,0,NA,58.9,58.9393939393939
"1683","New Brunswick","2021-04-06",5,0,4,1,1,1,3,1,1,1,2,0,1,1,2,0,2,0,0,NA,1,1,0,NA,58.9,58.9393939393939
"1684","New Brunswick","2021-04-07",5,0,4,1,1,1,3,1,1,1,2,0,1,1,2,0,2,0,0,NA,1,1,0,NA,58.9,58.9393939393939
"1685","New Brunswick","2021-04-08",5,0,4,1,1,1,3,1,1,1,2,0,1,1,2,0,2,0,0,NA,1,1,0,NA,58.9,58.9393939393939
"1686","New Brunswick","2021-04-09",5,0,4,1,1,1,3,1,1,1,2,0,1,1,2,0,2,0,0,NA,1,1,0,NA,58.9,58.9393939393939
"1687","New Brunswick","2021-04-10",5,0,4,1,3,0,3,1,1,1,2,0,2,0,2,0,2,0,1,1,1,1,0,NA,74.8,74.8484848484848
"1688","New Brunswick","2021-04-11",5,0,4,1,3,0,3,1,1,1,2,0,2,0,2,0,2,0,1,1,1,1,0,NA,74.8,74.8484848484848
"1689","New Brunswick","2021-04-12",5,0,4,1,3,0,3,1,1,1,2,0,2,0,2,0,2,0,1,1,1,1,0,NA,74.8,74.8484848484848
"1690","New Brunswick","2021-04-13",5,0,4,1,3,0,3,1,1,1,2,0,2,0,2,0,2,0,1,1,1,1,0,NA,74.8,74.8484848484848
"1691","New Brunswick","2021-04-14",5,0,4,1,3,0,3,1,1,1,2,0,2,0,2,0,2,0,1,1,1,1,0,NA,74.8,74.8484848484848
"1692","New Brunswick","2021-04-15",5,0,4,1,3,0,3,1,1,1,2,0,2,0,2,0,2,0,1,1,1,1,0,NA,74.8,74.8484848484848
"1693","New Brunswick","2021-04-16",5,0,4,1,3,0,3,1,1,1,2,0,2,0,2,0,2,0,1,1,1,1,0,NA,74.8,74.8484848484848
"1694","New Brunswick","2021-04-17",5,0,4,1,3,0,3,1,1,1,2,0,2,0,2,0,2,0,1,1,1,1,0,NA,74.8,74.8484848484848
"1695","New Brunswick","2021-04-18",5,0,4,1,3,0,3,1,1,1,2,0,2,0,2,0,2,0,1,1,1,1,0,NA,74.8,74.8484848484848
"1696","New Brunswick","2021-04-19",5,0,4,1,3,0,3,1,1,1,2,0,2,0,2,0,2,0,1,1,1,1,0,NA,74.8,74.8484848484848
"1697","New Brunswick","2021-04-20",5,0,4,1,3,0,3,1,1,1,2,0,2,0,2,0,2,0,1,1,1,1,0,NA,74.8,74.8484848484848
"1698","New Brunswick","2021-04-21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1699","New Brunswick","2021-04-22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1700","New Brunswick","2021-04-23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1701","New Brunswick","2021-04-24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1702","New Brunswick","2021-04-25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1703","New Brunswick","2021-04-26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1704","New Brunswick","2021-04-27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1705","New Brunswick","2021-04-28",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1706","New Brunswick","2021-04-29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1707","New Brunswick","2021-04-30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1708","New Brunswick","2021-05-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1709","Newfoundland and Labrador","2020-03-01",0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"1710","Newfoundland and Labrador","2020-03-02",0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"1711","Newfoundland and Labrador","2020-03-03",0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"1712","Newfoundland and Labrador","2020-03-04",0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"1713","Newfoundland and Labrador","2020-03-05",0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"1714","Newfoundland and Labrador","2020-03-06",0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"1715","Newfoundland and Labrador","2020-03-07",0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"1716","Newfoundland and Labrador","2020-03-08",0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"1717","Newfoundland and Labrador","2020-03-09",0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"1718","Newfoundland and Labrador","2020-03-10",0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"1719","Newfoundland and Labrador","2020-03-11",0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"1720","Newfoundland and Labrador","2020-03-12",0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"1721","Newfoundland and Labrador","2020-03-13",0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,1,0,NA,0,NA,0,NA,4.5,4.54545454545455
"1722","Newfoundland and Labrador","2020-03-14",0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,1,0,NA,0,NA,0,NA,4.5,4.54545454545455
"1723","Newfoundland and Labrador","2020-03-15",0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,1,0,NA,0,NA,0,NA,4.5,4.54545454545455
"1724","Newfoundland and Labrador","2020-03-16",0,NA,0,NA,3,1,0,NA,1,1,0,NA,0,NA,0,NA,1,1,0,NA,0,NA,0,NA,18.2,18.1818181818182
"1725","Newfoundland and Labrador","2020-03-17",0,NA,0,NA,3,1,0,NA,1,1,0,NA,0,NA,0,NA,1,1,0,NA,0,NA,0,NA,18.2,18.1818181818182
"1726","Newfoundland and Labrador","2020-03-18",4,1,0,NA,3,1,0,NA,1,1,1,1,0,NA,1,1,1,1,0,NA,0,NA,0,NA,34.5,34.5454545454545
"1727","Newfoundland and Labrador","2020-03-19",4,1,0,NA,3,1,0,NA,1,1,1,1,0,NA,1,1,1,1,0,NA,0,NA,0,NA,34.5,34.5454545454545
"1728","Newfoundland and Labrador","2020-03-20",4,1,0,NA,3,1,0,NA,1,1,1,1,0,NA,1,1,1,1,0,NA,0,NA,0,NA,34.5,34.5454545454545
"1729","Newfoundland and Labrador","2020-03-21",4,1,0,NA,3,1,0,NA,1,1,1,1,0,NA,1,1,1,1,0,NA,0,NA,0,NA,34.5,34.5454545454545
"1730","Newfoundland and Labrador","2020-03-22",4,1,0,NA,3,1,0,NA,1,1,1,1,0,NA,1,1,1,1,0,NA,0,NA,0,NA,34.5,34.5454545454545
"1731","Newfoundland and Labrador","2020-03-23",5,1,0,NA,3,1,0,NA,2,1,2,1,2,1,2,1,2,1,0,NA,0,NA,0,NA,63.6,63.6363636363636
"1732","Newfoundland and Labrador","2020-03-24",5,1,0,NA,3,1,0,NA,2,1,2,1,2,1,2,1,2,1,0,NA,0,NA,0,NA,63.6,63.6363636363636
"1733","Newfoundland and Labrador","2020-03-25",5,1,0,NA,3,1,0,NA,2,1,2,1,2,1,2,1,2,1,0,NA,0,NA,0,NA,63.6,63.6363636363636
"1734","Newfoundland and Labrador","2020-03-26",5,1,0,NA,3,1,0,NA,2,1,2,1,2,1,2,1,2,1,0,NA,0,NA,0,NA,63.6,63.6363636363636
"1735","Newfoundland and Labrador","2020-03-27",5,1,0,NA,3,1,0,NA,2,1,2,1,2,1,2,1,2,1,0,NA,0,NA,0,NA,63.6,63.6363636363636
"1736","Newfoundland and Labrador","2020-03-28",5,1,0,NA,3,1,0,NA,2,1,2,1,2,1,2,1,2,1,0,NA,0,NA,0,NA,63.6,63.6363636363636
"1737","Newfoundland and Labrador","2020-03-29",5,1,0,NA,3,1,0,NA,2,1,2,1,2,1,2,1,2,1,0,NA,0,NA,0,NA,63.6,63.6363636363636
"1738","Newfoundland and Labrador","2020-03-30",5,1,0,NA,3,1,0,NA,2,1,2,1,2,1,2,1,2,1,0,NA,0,NA,0,NA,63.6,63.6363636363636
"1739","Newfoundland and Labrador","2020-03-31",5,1,0,NA,3,1,0,NA,2,1,2,1,2,1,2,1,2,1,0,NA,0,NA,0,NA,63.6,63.6363636363636
"1740","Newfoundland and Labrador","2020-04-01",5,1,0,NA,3,1,0,NA,2,1,2,1,2,1,2,1,2,1,0,NA,0,NA,0,NA,63.6,63.6363636363636
"1741","Newfoundland and Labrador","2020-04-02",5,1,0,NA,3,1,0,NA,2,1,2,1,2,1,2,1,2,1,0,NA,0,NA,0,NA,63.6,63.6363636363636
"1742","Newfoundland and Labrador","2020-04-03",5,1,0,NA,3,1,0,NA,2,1,2,1,2,1,2,1,2,1,0,NA,0,NA,0,NA,63.6,63.6363636363636
"1743","Newfoundland and Labrador","2020-04-04",5,1,0,NA,3,1,0,NA,2,1,2,1,2,1,2,1,2,1,0,NA,0,NA,0,NA,63.6,63.6363636363636
"1744","Newfoundland and Labrador","2020-04-05",5,1,0,NA,3,1,0,NA,2,1,2,1,2,1,2,1,2,1,0,NA,0,NA,0,NA,63.6,63.6363636363636
"1745","Newfoundland and Labrador","2020-04-06",5,1,0,NA,3,1,0,NA,2,1,2,1,2,1,2,1,2,1,0,NA,0,NA,0,NA,63.6,63.6363636363636
"1746","Newfoundland and Labrador","2020-04-07",5,1,0,NA,3,1,0,NA,2,1,2,1,2,1,2,1,2,1,0,NA,0,NA,0,NA,63.6,63.6363636363636
"1747","Newfoundland and Labrador","2020-04-08",5,1,0,NA,3,1,0,NA,2,1,2,1,2,1,2,1,2,1,0,NA,0,NA,0,NA,63.6,63.6363636363636
"1748","Newfoundland and Labrador","2020-04-09",5,1,0,NA,3,1,0,NA,2,1,2,1,2,1,2,1,2,1,0,NA,0,NA,0,NA,63.6,63.6363636363636
"1749","Newfoundland and Labrador","2020-04-10",5,1,1,1,3,1,0,NA,2,1,2,1,2,1,2,1,2,1,0,NA,0,NA,0,NA,63.6,63.6363636363636
"1750","Newfoundland and Labrador","2020-04-11",5,1,1,1,3,1,0,NA,2,1,2,1,2,1,2,1,2,1,0,NA,0,NA,0,NA,63.6,63.6363636363636
"1751","Newfoundland and Labrador","2020-04-12",5,1,1,1,3,1,0,NA,2,1,2,1,2,1,2,1,2,1,0,NA,0,NA,0,NA,63.6,63.6363636363636
"1752","Newfoundland and Labrador","2020-04-13",5,1,1,1,3,1,0,NA,2,1,2,1,2,1,2,1,2,1,0,NA,0,NA,0,NA,63.6,63.6363636363636
"1753","Newfoundland and Labrador","2020-04-14",5,1,1,1,3,1,0,NA,2,1,2,1,2,1,2,1,2,1,0,NA,0,NA,0,NA,63.6,63.6363636363636
"1754","Newfoundland and Labrador","2020-04-15",5,1,1,1,3,1,0,NA,2,1,2,1,2,1,2,1,2,1,0,NA,0,NA,0,NA,63.6,63.6363636363636
"1755","Newfoundland and Labrador","2020-04-16",5,1,1,1,3,1,0,NA,2,1,2,1,2,1,2,1,2,1,0,NA,0,NA,0,NA,63.6,63.6363636363636
"1756","Newfoundland and Labrador","2020-04-17",5,1,1,1,3,1,0,NA,2,1,2,1,2,1,2,1,2,1,0,NA,0,NA,0,NA,63.6,63.6363636363636
"1757","Newfoundland and Labrador","2020-04-18",5,1,1,1,3,1,0,NA,2,1,2,1,2,1,2,1,2,1,0,NA,0,NA,0,NA,63.6,63.6363636363636
"1758","Newfoundland and Labrador","2020-04-19",5,1,1,1,3,1,0,NA,2,1,2,1,2,1,2,1,2,1,0,NA,0,NA,0,NA,63.6,63.6363636363636
"1759","Newfoundland and Labrador","2020-04-20",5,1,1,1,3,1,0,NA,2,1,2,1,2,1,2,1,2,1,0,NA,0,NA,0,NA,63.6,63.6363636363636
"1760","Newfoundland and Labrador","2020-04-21",5,1,1,1,3,1,0,NA,2,1,2,1,2,1,2,1,2,1,0,NA,0,NA,0,NA,63.6,63.6363636363636
"1761","Newfoundland and Labrador","2020-04-22",5,1,1,1,3,1,0,NA,2,1,2,1,2,1,2,1,2,1,0,NA,0,NA,0,NA,63.6,63.6363636363636
"1762","Newfoundland and Labrador","2020-04-23",5,1,1,1,3,1,0,NA,2,1,2,1,2,1,2,1,2,1,0,NA,0,NA,0,NA,63.6,63.6363636363636
"1763","Newfoundland and Labrador","2020-04-24",5,1,1,1,3,1,0,NA,2,1,2,1,2,1,2,1,2,1,0,NA,0,NA,0,NA,63.6,63.6363636363636
"1764","Newfoundland and Labrador","2020-04-25",5,1,1,1,3,1,0,NA,2,1,2,1,2,1,2,1,2,1,0,NA,0,NA,0,NA,63.6,63.6363636363636
"1765","Newfoundland and Labrador","2020-04-26",5,1,1,1,3,1,0,NA,2,1,2,1,2,1,2,1,2,1,0,NA,0,NA,0,NA,63.6,63.6363636363636
"1766","Newfoundland and Labrador","2020-04-27",5,1,1,1,3,1,0,NA,2,1,2,1,2,1,2,1,2,1,0,NA,1,1,0,NA,72.7,72.7272727272727
"1767","Newfoundland and Labrador","2020-04-28",5,1,1,1,3,1,0,NA,2,1,2,1,2,1,2,1,2,1,0,NA,1,1,0,NA,72.7,72.7272727272727
"1768","Newfoundland and Labrador","2020-04-29",5,1,1,1,3,1,0,NA,2,1,2,1,2,1,2,1,2,1,0,NA,1,1,0,NA,72.7,72.7272727272727
"1769","Newfoundland and Labrador","2020-04-30",5,1,1,1,3,1,0,NA,2,1,2,1,2,1,2,1,2,1,0,NA,1,1,0,NA,72.7,72.7272727272727
"1770","Newfoundland and Labrador","2020-05-01",5,1,1,1,3,1,0,NA,2,1,2,1,2,1,2,1,2,1,0,NA,1,1,0,NA,72.7,72.7272727272727
"1771","Newfoundland and Labrador","2020-05-02",5,1,1,1,3,1,0,NA,2,1,2,1,2,1,2,1,2,1,0,NA,1,1,0,NA,72.7,72.7272727272727
"1772","Newfoundland and Labrador","2020-05-03",5,1,1,1,3,1,0,NA,2,1,2,1,2,1,2,1,2,1,0,NA,1,1,0,NA,72.7,72.7272727272727
"1773","Newfoundland and Labrador","2020-05-04",5,1,1,1,3,1,0,NA,2,1,2,1,2,1,2,1,2,1,0,NA,1,1,0,NA,72.7,72.7272727272727
"1774","Newfoundland and Labrador","2020-05-05",5,1,1,1,3,1,0,NA,2,1,2,1,2,1,2,1,2,1,0,NA,1,1,0,NA,72.7,72.7272727272727
"1775","Newfoundland and Labrador","2020-05-06",5,1,1,1,3,1,0,NA,2,1,2,1,2,1,2,1,2,1,0,NA,1,1,0,NA,72.7,72.7272727272727
"1776","Newfoundland and Labrador","2020-05-07",5,1,1,1,3,1,0,NA,2,1,2,1,2,1,2,1,2,1,0,NA,1,1,0,NA,72.7,72.7272727272727
"1777","Newfoundland and Labrador","2020-05-08",5,1,1,1,3,1,0,NA,2,1,2,1,2,1,2,1,2,1,0,NA,1,1,0,NA,72.7,72.7272727272727
"1778","Newfoundland and Labrador","2020-05-09",5,1,1,1,3,1,0,NA,2,1,2,1,2,1,2,1,2,1,0,NA,1,1,0,NA,72.7,72.7272727272727
"1779","Newfoundland and Labrador","2020-05-10",5,1,1,1,3,1,0,NA,2,1,2,1,2,1,2,1,2,1,0,NA,1,1,0,NA,72.7,72.7272727272727
"1780","Newfoundland and Labrador","2020-05-11",5,1,1,1,3,1,0,NA,2,1,2,1,2,1,2,1,2,1,0,NA,1,1,0,NA,72.7,72.7272727272727
"1781","Newfoundland and Labrador","2020-05-12",5,1,1,1,3,1,0,NA,2,1,2,1,2,1,2,1,2,1,0,NA,1,1,0,NA,72.7,72.7272727272727
"1782","Newfoundland and Labrador","2020-05-13",5,1,1,1,3,1,0,NA,2,1,2,1,2,1,2,1,2,1,0,NA,1,1,0,NA,72.7,72.7272727272727
"1783","Newfoundland and Labrador","2020-05-14",5,1,1,1,3,1,0,NA,2,1,2,1,2,1,2,1,2,1,0,NA,1,1,0,NA,72.7,72.7272727272727
"1784","Newfoundland and Labrador","2020-05-15",5,1,1,1,3,1,0,NA,2,1,2,1,2,1,2,1,2,1,0,NA,1,1,0,NA,72.7,72.7272727272727
"1785","Newfoundland and Labrador","2020-05-16",5,1,1,1,3,1,0,NA,2,1,2,1,2,1,2,1,2,1,0,NA,1,1,0,NA,72.7,72.7272727272727
"1786","Newfoundland and Labrador","2020-05-17",5,1,1,1,3,1,0,NA,2,1,2,1,2,1,2,1,2,1,0,NA,1,1,0,NA,72.7,72.7272727272727
"1787","Newfoundland and Labrador","2020-05-18",5,1,1,1,3,1,0,NA,2,1,2,1,2,1,2,1,2,1,0,NA,1,1,0,NA,72.7,72.7272727272727
"1788","Newfoundland and Labrador","2020-05-19",5,1,1,1,3,1,0,NA,2,1,2,1,2,1,2,1,2,1,0,NA,1,1,0,NA,72.7,72.7272727272727
"1789","Newfoundland and Labrador","2020-05-20",5,1,1,1,3,1,0,NA,2,1,2,1,2,1,2,1,2,1,0,NA,1,1,0,NA,72.7,72.7272727272727
"1790","Newfoundland and Labrador","2020-05-21",5,1,1,1,3,1,0,NA,2,1,2,1,2,1,2,1,2,1,0,NA,1,1,0,NA,72.7,72.7272727272727
"1791","Newfoundland and Labrador","2020-05-22",5,1,1,1,3,1,0,NA,2,1,2,1,2,1,2,1,2,1,0,NA,1,1,0,NA,72.7,72.7272727272727
"1792","Newfoundland and Labrador","2020-05-23",5,1,1,1,3,1,0,NA,2,1,2,1,2,1,2,1,2,1,0,NA,1,1,0,NA,72.7,72.7272727272727
"1793","Newfoundland and Labrador","2020-05-24",5,1,1,1,3,1,0,NA,2,1,2,1,2,1,2,1,2,1,0,NA,1,1,0,NA,72.7,72.7272727272727
