"","Province.Territory","date","S1_Gathering","S1_Flag","S2_Masks.Public","S2_Flag","S3_Schools","S3_Flag","S4_Masks.Schools","S4_Flag","S5_Care.home.visitation","S5_Flag","S6_Dining.and.restaurants","S6_Flag","S7_Non.essential.retail.business","S7_Flag","S8_Non.essential.services","S8_Flag","S9_Cultural.services.and.venues","S9_Flag","S10_Intra.Travel","S10_Flag","S11_Inter.Travel","S11_Flag","S12_Curfew","S12_Flag","stringencyIndex"
"189","Alberta","2020-09-05",3,1,1,1,1,1,2,1,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,37.3
"190","Alberta","2020-09-06",3,1,1,1,1,1,2,1,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,37.3
"191","Alberta","2020-09-07",3,1,1,1,1,1,2,1,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,37.3
"192","Alberta","2020-09-08",3,1,1,1,1,1,2,1,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,37.3
"193","Alberta","2020-09-09",3,1,1,1,1,1,2,1,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,37.3
"194","Alberta","2020-09-10",3,1,1,1,1,1,2,1,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,37.3
"195","Alberta","2020-09-11",3,1,1,1,1,1,2,1,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,37.3
"196","Alberta","2020-09-12",3,1,1,1,1,1,2,1,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,37.3
"197","Alberta","2020-09-13",3,1,1,1,1,1,2,1,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,37.3
"198","Alberta","2020-09-14",3,1,1,1,1,1,2,1,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,37.3
"199","Alberta","2020-09-15",3,1,1,1,1,1,2,1,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,37.3
"200","Alberta","2020-09-16",3,1,1,1,1,1,2,1,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,37.3
"201","Alberta","2020-09-17",3,1,1,1,1,1,2,1,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,37.3
"202","Alberta","2020-09-18",3,1,1,1,1,1,2,1,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,37.3
"203","Alberta","2020-09-19",3,1,1,1,1,1,2,1,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,37.3
"204","Alberta","2020-09-20",3,1,1,1,1,1,2,1,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,37.3
"205","Alberta","2020-09-21",3,1,1,1,1,1,2,1,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,37.3
"206","Alberta","2020-09-22",3,1,1,1,1,1,2,1,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,37.3
"207","Alberta","2020-09-23",3,1,1,1,1,1,2,1,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,37.3
"208","Alberta","2020-09-24",3,1,1,1,1,1,2,1,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,37.3
"209","Alberta","2020-09-25",3,1,1,1,1,1,2,1,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,37.3
"210","Alberta","2020-09-26",3,1,1,1,1,1,2,1,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,37.3
"211","Alberta","2020-09-27",3,1,1,1,1,1,2,1,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,37.3
"212","Alberta","2020-09-28",3,1,1,1,1,1,2,1,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,37.3
"213","Alberta","2020-09-29",3,1,1,1,1,1,2,1,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,37.3
"214","Alberta","2020-09-30",3,1,1,1,1,1,2,1,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,37.3
"215","Alberta","2020-10-01",3,1,1,1,1,1,2,1,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,37.3
"216","Alberta","2020-10-02",3,1,1,1,1,1,2,1,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,37.3
"217","Alberta","2020-10-03",3,1,1,1,1,1,2,1,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,37.3
"218","Alberta","2020-10-04",3,1,1,1,1,1,2,1,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,37.3
"219","Alberta","2020-10-05",3,1,1,1,1,1,2,1,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,37.3
"220","Alberta","2020-10-06",3,1,1,1,1,1,2,1,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,37.3
"221","Alberta","2020-10-07",3,1,1,1,1,1,2,1,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,37.3
"222","Alberta","2020-10-08",3,1,1,1,1,1,2,1,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,37.3
"223","Alberta","2020-10-09",3,1,1,1,1,1,2,1,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,37.3
"224","Alberta","2020-10-10",3,1,1,1,1,1,2,1,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,37.3
"225","Alberta","2020-10-11",3,1,1,1,1,1,2,1,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,37.3
"226","Alberta","2020-10-12",3,1,1,1,1,1,2,1,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,37.3
"227","Alberta","2020-10-13",3,1,1,1,1,1,2,1,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,37.3
"228","Alberta","2020-10-14",3,1,1,1,1,1,2,1,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,37.3
"229","Alberta","2020-10-15",3,1,1,1,1,1,2,1,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,37.3
"230","Alberta","2020-10-16",3,1,1,1,1,1,2,1,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,37.3
"231","Alberta","2020-10-17",3,1,1,1,1,1,2,1,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,37.3
"232","Alberta","2020-10-18",3,1,1,1,1,1,2,1,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,37.3
"233","Alberta","2020-10-19",3,1,1,1,1,1,2,1,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,37.3
"234","Alberta","2020-10-20",3,1,1,1,1,1,2,1,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,37.3
"235","Alberta","2020-10-21",3,1,1,1,1,1,2,1,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,37.3
"236","Alberta","2020-10-22",3,1,1,1,1,1,2,1,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,37.3
"237","Alberta","2020-10-23",3,1,1,1,1,1,2,1,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,37.3
"238","Alberta","2020-10-24",3,1,1,1,1,1,2,1,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,37.3
"239","Alberta","2020-10-25",3,1,1,1,1,1,2,1,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,37.3
"240","Alberta","2020-10-26",4,0,1,1,1,1,2,1,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,38.2
"241","Alberta","2020-10-27",4,0,1,1,1,1,2,1,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,38.2
"242","Alberta","2020-10-28",4,0,1,1,1,1,2,1,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,38.2
"243","Alberta","2020-10-29",4,0,1,1,1,1,2,1,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,38.2
"244","Alberta","2020-10-30",4,0,1,1,1,1,2,1,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,38.2
"245","Alberta","2020-10-31",4,0,1,1,1,1,2,1,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,38.2
"246","Alberta","2020-11-01",4,0,1,1,1,1,2,1,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,38.2
"247","Alberta","2020-11-02",4,0,1,1,1,1,2,1,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,38.2
"248","Alberta","2020-11-03",4,0,1,1,1,1,2,1,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,38.2
"249","Alberta","2020-11-04",4,0,1,1,1,1,2,1,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,38.2
"250","Alberta","2020-11-05",4,0,1,1,1,1,2,1,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,38.2
"251","Alberta","2020-11-06",4,0,1,1,1,1,2,1,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,38.2
"252","Alberta","2020-11-07",4,0,1,1,1,1,2,1,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,38.2
"253","Alberta","2020-11-08",4,0,1,1,1,1,2,1,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,38.2
"254","Alberta","2020-11-09",4,0,1,1,1,1,2,1,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,38.2
"255","Alberta","2020-11-10",4,0,1,1,1,1,2,1,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,38.2
"256","Alberta","2020-11-11",4,0,1,1,1,1,2,1,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,38.2
"257","Alberta","2020-11-12",4,0,1,1,1,1,2,1,1,1,1,"1",1,1,1,1,1,1,0,NA,0,NA,0,NA,38.2
"258","Alberta","2020-11-13",4,0,1,1,1,1,2,1,1,1,1,"1",1,1,2,0,1,1,0,NA,0,NA,0,NA,40.5
"259","Alberta","2020-11-14",4,0,1,1,1,1,2,1,1,1,1,"1",1,1,2,0,1,1,0,NA,0,NA,0,NA,40.5
"260","Alberta","2020-11-15",4,0,1,1,1,1,2,1,1,1,1,"1",1,1,2,0,1,1,0,NA,0,NA,0,NA,40.5
"261","Alberta","2020-11-16",4,0,1,1,1,1,2,1,1,1,1,"1",1,1,2,0,1,1,0,NA,0,NA,0,NA,40.5
"262","Alberta","2020-11-17",4,0,1,1,1,1,2,1,1,1,1,"1",1,1,2,0,1,1,0,NA,0,NA,0,NA,40.5
"263","Alberta","2020-11-18",4,0,1,1,1,1,2,1,1,1,1,"1",1,1,2,0,1,1,0,NA,0,NA,0,NA,40.5
"264","Alberta","2020-11-19",4,0,1,1,1,1,2,1,1,1,1,"1",1,1,2,0,1,1,0,NA,0,NA,0,NA,40.5
"265","Alberta","2020-11-20",4,0,1,1,1,1,2,1,1,1,1,"1",1,1,2,0,1,1,0,NA,0,NA,0,NA,40.5
"266","Alberta","2020-11-21",4,0,1,1,1,1,2,1,1,1,1,"1",1,1,2,0,1,1,0,NA,0,NA,0,NA,40.5
"267","Alberta","2020-11-22",4,0,1,1,1,1,2,1,1,1,1,"1",1,1,2,0,1,1,0,NA,0,NA,0,NA,40.5
"268","Alberta","2020-11-23",4,0,1,1,1,1,2,1,1,1,1,"1",1,1,2,0,1,1,0,NA,0,NA,0,NA,40.5
"269","Alberta","2020-11-24",4,0,1,1,1,1,2,1,1,1,1,"1",1,1,2,0,1,1,0,NA,0,NA,0,NA,40.5
"270","Alberta","2020-11-25",4,0,1,1,1,1,2,1,1,1,1,"1",1,1,2,0,1,1,0,NA,0,NA,0,NA,40.5
"271","Alberta","2020-11-26",4,0,1,1,1,1,2,1,1,1,1,"1",1,1,2,0,1,1,0,NA,0,NA,0,NA,40.5
"272","Alberta","2020-11-27",4,0,1,1,1,1,2,1,1,1,1,"1",1,1,2,0,1,1,0,NA,0,NA,0,NA,40.5
"273","Alberta","2020-11-28",4,0,1,1,1,1,2,1,1,1,1,"1",1,1,2,0,1,1,0,NA,0,NA,0,NA,40.5
"274","Alberta","2020-11-29",4,0,1,1,1,1,2,1,1,1,1,"1",1,1,2,0,1,1,0,NA,0,NA,0,NA,40.5
"275","Alberta","2020-11-30",4,0,1,1,2,1,2,1,1,1,1,"1",1,1,2,0,1,1,0,NA,0,NA,0,NA,43.5
"276","Alberta","2020-12-01",4,0,1,1,2,1,2,1,1,1,1,"1",1,1,2,0,1,1,0,NA,0,NA,0,NA,43.5
"277","Alberta","2020-12-02",4,0,1,1,2,1,2,1,1,1,1,"1",1,1,2,0,1,1,0,NA,0,NA,0,NA,43.5
"278","Alberta","2020-12-03",4,0,1,1,2,1,2,1,1,1,1,"1",1,1,2,0,1,1,0,NA,0,NA,0,NA,43.5
"279","Alberta","2020-12-04",4,0,1,1,2,1,2,1,1,1,1,"1",1,1,2,0,1,1,0,NA,0,NA,0,NA,43.5
"280","Alberta","2020-12-05",4,0,1,1,2,1,2,1,1,1,1,"1",1,1,2,0,1,1,0,NA,0,NA,0,NA,43.5
"281","Alberta","2020-12-06",4,0,1,1,2,1,2,1,1,1,1,"1",1,1,2,0,1,1,0,NA,0,NA,0,NA,43.5
"282","Alberta","2020-12-07",4,0,1,1,2,1,2,1,1,1,1,"1",1,1,2,0,1,1,0,NA,0,NA,0,NA,43.5
"283","Alberta","2020-12-08",5,1,3,1,2,1,2,1,1,1,1,"1",1,1,2,0,1,1,0,NA,0,NA,0,NA,46.2
"284","Alberta","2020-12-09",5,1,3,1,2,1,2,1,1,1,1,"1",1,1,2,0,1,1,0,NA,0,NA,0,NA,46.2
"285","Alberta","2020-12-10",5,1,3,1,2,1,2,1,1,1,1,"1",1,1,2,0,1,1,0,NA,0,NA,0,NA,46.2
"286","Alberta","2020-12-11",5,1,3,1,2,1,2,1,1,1,1,"1",1,1,2,0,1,1,0,NA,0,NA,0,NA,46.2
"287","Alberta","2020-12-12",5,1,3,1,2,1,2,1,1,1,1,"1",1,1,2,0,1,1,0,NA,0,NA,0,NA,46.2
"288","Alberta","2020-12-13",5,1,3,1,2,1,2,1,1,1,2,"1",1,1,2,0,2,1,0,NA,0,NA,0,NA,55.3
"289","Alberta","2020-12-14",5,1,3,1,2,1,2,1,1,1,2,"1",1,1,2,0,2,1,0,NA,0,NA,0,NA,55.3
"290","Alberta","2020-12-15",5,1,3,1,2,1,2,1,1,1,2,"1",1,1,2,0,2,1,0,NA,0,NA,0,NA,55.3
"291","Alberta","2020-12-16",5,1,3,1,2,1,2,1,1,1,2,"1",1,1,2,0,2,1,0,NA,0,NA,0,NA,55.3
"292","Alberta","2020-12-17",5,1,3,1,2,1,2,1,1,1,2,"1",1,1,2,0,2,1,0,NA,0,NA,0,NA,55.3
"293","Alberta","2020-12-18",5,1,3,1,2,1,2,1,1,1,2,"1",1,1,2,0,2,1,0,NA,0,NA,0,NA,55.3
"294","Alberta","2020-12-19",5,1,3,1,2,1,2,1,1,1,2,"1",1,1,2,0,2,1,0,NA,0,NA,0,NA,55.3
"295","Alberta","2020-12-20",5,1,3,1,2,1,2,1,1,1,2,"1",1,1,2,0,2,1,0,NA,0,NA,0,NA,55.3
"296","Alberta","2020-12-21",5,1,3,1,2,1,2,1,1,1,2,"1",1,1,2,0,2,1,0,NA,0,NA,0,NA,55.3
"297","Alberta","2020-12-22",5,1,3,1,2,1,2,1,1,1,2,"1",1,1,2,0,2,1,0,NA,0,NA,0,NA,55.3
"298","Alberta","2020-12-23",5,1,3,1,2,1,2,1,1,1,2,"1",1,1,2,0,2,1,0,NA,0,NA,0,NA,55.3
"299","Alberta","2020-12-24",5,1,3,1,2,1,2,1,1,1,2,"1",1,1,2,0,2,1,0,NA,0,NA,0,NA,55.3
"300","Alberta","2020-12-25",5,1,3,1,2,1,2,1,1,1,2,"1",1,1,2,0,2,1,0,NA,0,NA,0,NA,55.3
"301","Alberta","2020-12-26",5,1,3,1,2,1,2,1,1,1,2,"1",1,1,2,0,2,1,0,NA,0,NA,0,NA,55.3
"302","Alberta","2020-12-27",5,1,3,1,2,1,2,1,1,1,2,"1",1,1,2,0,2,1,0,NA,0,NA,0,NA,55.3
"303","Alberta","2020-12-28",5,1,3,1,2,1,2,1,1,1,2,"1",1,1,2,0,2,1,0,NA,0,NA,0,NA,55.3
"304","Alberta","2020-12-29",5,1,3,1,2,1,2,1,1,1,2,"1",1,1,2,0,2,1,0,NA,0,NA,0,NA,55.3
"305","Alberta","2020-12-30",5,1,3,1,2,1,2,1,1,1,2,"1",1,1,2,0,2,1,0,NA,0,NA,0,NA,55.3
"306","Alberta","2020-12-31",5,1,3,1,2,1,2,1,1,1,2,"1",1,1,2,0,2,1,0,NA,0,NA,0,NA,55.3
"307","Alberta","2021-01-01",5,1,3,1,2,1,2,1,1,1,2,"1",1,1,2,0,2,1,0,NA,0,NA,0,NA,55.3
"308","Alberta","2021-01-02",5,1,3,1,2,1,2,1,1,1,2,"1",1,1,2,0,2,1,0,NA,0,NA,0,NA,55.3
"309","Alberta","2021-01-03",5,1,3,1,2,1,2,1,1,1,2,"1",1,1,2,0,2,1,0,NA,0,NA,0,NA,55.3
"310","Alberta","2021-01-04",5,1,3,1,2,1,2,1,1,1,2,"1",1,1,2,0,2,1,0,NA,0,NA,0,NA,55.3
"311","Alberta","2021-01-05",5,1,3,1,2,1,2,1,1,1,2,"1",1,1,2,0,2,1,0,NA,0,NA,0,NA,55.3
"312","Alberta","2021-01-06",5,1,3,1,2,1,2,1,1,1,2,"1",1,1,2,0,2,1,0,NA,0,NA,0,NA,55.3
"313","Alberta","2021-01-07",5,1,3,1,2,1,2,1,1,1,2,"1",1,1,2,0,2,1,0,NA,0,NA,0,NA,55.3
"314","Alberta","2021-01-08",5,1,3,1,2,1,2,1,1,1,2,"1",1,1,2,0,2,1,0,NA,0,NA,0,NA,55.3
"315","Alberta","2021-01-09",5,1,3,1,2,1,2,1,1,1,2,"1",1,1,2,0,2,1,0,NA,0,NA,0,NA,55.3
"316","Alberta","2021-01-10",5,1,3,1,2,1,2,1,1,1,2,"1",1,1,2,0,2,1,0,NA,0,NA,0,NA,55.3
"317","Alberta","2021-01-11",5,1,3,1,1,1,2,1,1,1,2,"1",1,1,2,0,2,1,0,NA,0,NA,0,NA,52.3
"318","Alberta","2021-01-12",5,1,3,1,1,1,2,1,1,1,2,"1",1,1,2,0,2,1,0,NA,0,NA,0,NA,52.3
"319","Alberta","2021-01-13",5,1,3,1,1,1,2,1,1,1,2,"1",1,1,2,0,2,1,0,NA,0,NA,0,NA,52.3
"320","Alberta","2021-01-14",5,1,3,1,1,1,2,1,1,1,2,"1",1,1,2,0,2,1,0,NA,0,NA,0,NA,52.3
"321","Alberta","2021-01-15",5,1,3,1,1,1,2,1,1,1,2,"1",1,1,2,0,2,1,0,NA,0,NA,0,NA,52.3
"322","Alberta","2021-01-16",5,1,3,1,1,1,2,1,1,1,2,"1",1,1,2,0,2,1,0,NA,0,NA,0,NA,52.3
"323","Alberta","2021-01-17",5,1,3,1,1,1,2,1,1,1,2,"1",1,1,2,0,2,1,0,NA,0,NA,0,NA,52.3
"324","Alberta","2021-01-18",5,1,3,1,1,1,2,1,1,1,2,"1",1,1,1,1,2,1,0,NA,0,NA,0,NA,50
"325","Alberta","2021-01-19",5,1,3,1,1,1,2,1,1,1,2,"1",1,1,1,1,2,1,0,NA,0,NA,0,NA,50
"326","Alberta","2021-01-20",5,1,3,1,1,1,2,1,1,1,2,"1",1,1,1,1,2,1,0,NA,0,NA,0,NA,50
"327","Alberta","2021-01-21",5,1,3,1,1,1,2,1,1,1,2,"1",1,1,1,1,2,1,0,NA,0,NA,0,NA,50
"328","Alberta","2021-01-22",5,1,3,1,1,1,2,1,1,1,2,"1",1,1,1,1,2,1,0,NA,0,NA,0,NA,50
"329","Alberta","2021-01-23",5,1,3,1,1,1,2,1,1,1,2,"1",1,1,1,1,2,1,0,NA,0,NA,0,NA,50
"330","Alberta","2021-01-24",5,1,3,1,1,1,2,1,1,1,2,"1",1,1,1,1,2,1,0,NA,0,NA,0,NA,50
"331","Alberta","2021-01-25",5,1,3,1,1,1,2,1,1,1,2,"1",1,1,1,1,2,1,0,NA,0,NA,0,NA,50
"332","Alberta","2021-01-26",5,1,3,1,1,1,2,1,1,1,2,"1",1,1,1,1,2,1,0,NA,0,NA,0,NA,50
"333","Alberta","2021-01-27",5,1,3,1,1,1,2,1,1,1,2,"1",1,1,1,1,2,1,0,NA,0,NA,0,NA,50
"334","Alberta","2021-01-28",5,1,3,1,1,1,2,1,1,1,2,"1",1,1,1,1,2,1,0,NA,0,NA,0,NA,50
"335","Alberta","2021-01-29",5,1,3,1,1,1,2,1,1,1,2,"1",1,1,1,1,2,1,0,NA,0,NA,0,NA,50
"336","Alberta","2021-01-30",5,1,3,1,1,1,2,1,1,1,2,"1",1,1,1,1,2,1,0,NA,0,NA,0,NA,50
"337","Alberta","2021-01-31",5,1,3,1,1,1,2,1,1,1,2,"1",1,1,1,1,2,1,0,NA,0,NA,0,NA,50
"338","Alberta","2021-02-01",5,1,3,1,1,1,2,1,1,1,2,"1",1,1,1,1,2,1,0,NA,0,NA,0,NA,50
"339","Alberta","2021-02-02",5,1,3,1,1,1,2,1,1,1,2,"1",1,1,1,1,2,1,0,NA,0,NA,0,NA,50
"340","Alberta","2021-02-03",5,1,3,1,1,1,2,1,1,1,2,"1",1,1,1,1,2,1,0,NA,0,NA,0,NA,50
"341","Alberta","2021-02-04",5,1,3,1,1,1,2,1,1,1,2,"1",1,1,1,1,2,1,0,NA,0,NA,0,NA,50
"342","Alberta","2021-02-05",5,1,3,1,1,1,2,1,1,1,2,"1",1,1,1,1,2,1,0,NA,0,NA,0,NA,50
"343","Alberta","2021-02-06",5,1,3,1,1,1,3,1,1,1,2,"1",1,1,1,1,2,1,1,"1",0,NA,0,NA,62.1
"344","Alberta","2021-02-07",5,1,3,1,1,1,3,1,1,1,2,"1",1,1,1,1,2,1,1,"1",0,NA,0,NA,62.1
"345","Alberta","2021-02-08",5,1,3,1,1,1,3,1,1,1,1,"1",1,1,1,1,2,1,1,"1",0,NA,0,NA,57.6
"346","Alberta","2021-02-09",5,1,3,1,1,1,3,1,1,1,1,"1",1,1,1,1,2,1,1,"1",0,NA,0,NA,57.6
"347","Alberta","2021-02-10",5,1,3,1,1,1,3,1,1,1,1,"1",1,1,1,1,2,1,1,"1",0,NA,0,NA,57.6
"348","Alberta","2021-02-11",5,1,3,1,1,1,3,1,1,1,1,"1",1,1,1,1,2,1,1,"1",0,NA,0,NA,57.6
"349","Alberta","2021-02-12",5,1,3,1,1,1,3,1,1,1,1,"1",1,1,1,1,2,1,1,"1",0,NA,0,NA,57.6
"350","Alberta","2021-02-13",5,1,3,1,1,1,3,1,1,1,1,"1",1,1,1,1,2,1,1,"1",0,NA,0,NA,57.6
"351","Alberta","2021-02-14",5,1,3,1,1,1,3,1,1,1,1,"1",1,1,1,1,2,1,1,"1",0,NA,0,NA,57.6
"352","Alberta","2021-02-15",5,1,3,1,1,1,3,1,1,1,1,"1",1,1,1,1,2,1,1,"1",0,NA,0,NA,57.6
"353","Alberta","2021-02-16",5,1,3,1,1,1,3,1,1,1,1,"1",1,1,1,1,2,1,1,"1",0,NA,0,NA,57.6
"354","Alberta","2021-02-17",5,1,3,1,1,1,3,1,1,1,1,"1",1,1,1,1,2,1,1,"1",0,NA,0,NA,57.6
"355","Alberta","2021-02-18",5,1,3,1,1,1,3,1,1,1,1,"1",1,1,1,1,2,1,1,"1",0,NA,0,NA,57.6
"356","Alberta","2021-02-19",5,1,3,1,1,1,3,1,1,1,1,"1",1,1,1,1,2,1,1,"1",0,NA,0,NA,57.6
"357","Alberta","2021-02-20",5,1,3,1,1,1,3,1,1,1,1,"1",1,1,1,1,2,1,1,"1",0,NA,0,NA,57.6
"358","Alberta","2021-02-21",5,1,3,1,1,1,3,1,1,1,1,"1",1,1,1,1,2,1,1,"1",0,NA,0,NA,57.6
"359","Alberta","2021-02-22",5,1,3,1,1,1,3,1,1,1,1,"1",1,1,1,1,2,1,1,"1",0,NA,0,NA,57.6
"360","Alberta","2021-02-23",5,1,3,1,1,1,3,1,1,1,1,"1",1,1,1,1,2,1,1,"1",0,NA,0,NA,57.6
"361","Alberta","2021-02-24",5,1,3,1,1,1,3,1,1,1,1,"1",1,1,1,1,2,1,1,"1",0,NA,0,NA,57.6
"362","Alberta","2021-02-25",5,1,3,1,1,1,3,1,1,1,1,"1",1,1,1,1,2,1,1,"1",0,NA,0,NA,57.6
"363","Alberta","2021-02-26",5,1,3,1,1,1,3,1,1,1,1,"1",1,1,1,1,2,1,1,"1",0,NA,0,NA,57.6
"364","Alberta","2021-02-27",5,1,3,1,1,1,3,1,1,1,1,"1",1,1,1,1,2,1,1,"1",0,NA,0,NA,57.6
"365","Alberta","2021-02-28",5,1,3,1,1,1,3,1,1,1,1,"1",1,1,1,1,2,1,1,"1",0,NA,0,NA,57.6
"366","Alberta","2021-03-01",5,1,3,1,1,1,3,1,1,1,1,"1",1,1,1,1,2,1,1,"1",0,NA,0,NA,57.6
"367","Alberta","2021-03-02",5,1,3,1,1,1,3,1,1,1,1,"1",1,1,1,1,2,1,1,"1",0,NA,0,NA,57.6
"368","Alberta","2021-03-03",5,1,3,1,1,1,3,1,1,1,1,"1",1,1,1,1,2,1,1,"1",0,NA,0,NA,57.6
"369","Alberta","2021-03-04",5,1,3,1,1,1,3,1,1,1,1,"1",1,1,1,1,2,1,1,"1",0,NA,0,NA,57.6
"370","Alberta","2021-03-05",5,1,3,1,1,1,3,1,1,1,1,"1",1,1,1,1,2,1,1,"1",0,NA,0,NA,57.6
"371","Alberta","2021-03-06",5,1,3,1,1,1,3,1,1,1,1,"1",1,1,1,1,2,1,1,"1",0,NA,0,NA,57.6
"372","Alberta","2021-03-07",5,1,3,1,1,1,3,1,1,1,1,"1",1,1,1,1,2,1,1,"1",0,NA,0,NA,57.6
"373","Alberta","2021-03-08",5,1,3,1,1,1,3,1,1,1,1,"1",1,1,1,1,2,1,1,"1",0,NA,0,NA,57.6
"374","Alberta","2021-03-09",5,1,3,1,1,1,3,1,1,1,1,"1",1,1,1,1,2,1,1,"1",0,NA,0,NA,57.6
"375","Alberta","2021-03-10",5,1,3,1,1,1,3,1,1,1,1,"1",1,1,1,1,2,1,1,"1",0,NA,0,NA,57.6
"376","Alberta","2021-03-11",5,1,3,1,1,1,3,1,1,1,1,"1",1,1,1,1,2,1,1,"1",0,NA,0,NA,57.6
"377","Alberta","2021-03-12",5,1,3,1,1,1,3,1,1,1,1,"1",1,1,1,1,2,1,1,"1",0,NA,0,NA,57.6
"378","Alberta","2021-03-13",5,1,3,1,1,1,3,1,1,1,1,"1",1,1,1,1,2,1,1,"1",0,NA,0,NA,57.6
"379","Alberta","2021-03-14",5,1,3,1,1,1,3,1,1,1,1,"1",1,1,1,1,2,1,1,"1",0,NA,0,NA,57.6
"380","Alberta","2021-03-15",5,1,3,1,1,1,3,1,1,1,1,"1",1,1,1,1,2,1,1,"1",0,NA,0,NA,57.6
"381","Alberta","2021-03-16",5,1,3,1,1,1,3,1,1,1,1,"1",1,1,1,1,2,1,1,"1",0,NA,0,NA,57.6
"382","Alberta","2021-03-17",5,1,3,1,1,1,3,1,1,1,1,"1",1,1,1,1,2,1,1,"1",0,NA,0,NA,57.6
